address,zrnr,fullname,bank_country,date,city,mac_address,latitude,date_time,language_code,pricetag,file_name,company,random_number,country,time,timezone
"Kesslerstrasse 446
8955 Schlieren",JB-5502-1569-BANK,Diane Burri,CH,2021-04-07,Horgen,36:f2:8f:b1:95:df,1.2721055,1984-03-09 05:55:31,uk,"$72,755.53",beatae.ods,"Rey, Tanner and Küng",48756642,Togo,06:17:15,Europe/Warsaw
"Eglistrasse 64
9617 Brugg",JB-3781-0151-BANK,Colette Kern,CH,2018-03-21,Baden,ba:14:7c:fa:b1:6c,-70.0964615,1986-10-18 13:40:50,ayc,$642.78,veritatis.bmp,Bauer-Hofer,5124,France,07:57:44,Asia/Seoul
"Martistrasse 12
5696 Rheinfelden",JB-6938-7588-BANK,Christos Schmidt,CH,1974-09-22,Kloten,b5:b1:bc:bf:db:e3,-59.807895,2009-03-22 21:56:05,iu,$38.56,et.html,Gfeller-Suter,6450540,People's Republic of China,16:17:00,Europe/Sofia
"Meilistrasse 85
1602 Neuenburg",JB-4987-1219-BANK,Kristina Schenk,CH,1993-11-01,Glarus,c0:fb:36:83:a1:b9,-59.867165,1970-01-28 21:59:35,gl,$1.05,itaque.doc,Hofstetter-Wagner,824081,Denmark,02:10:48,Africa/Porto-Novo
"Gigerstrasse 3
9045 Männedorf",JB-6789-7770-BANK,Hartmut Graf,CH,2021-12-26,Neuhausen,a7:42:dc:49:ce:76,-22.6185745,1993-07-07 23:52:32,kok,$27.73,placeat.ods,Bühlmann-Probst,57,Vietnam,02:31:08,America/Havana
"Stutzstrasse 9
6366 Thalwil",JB-2599-0207-BANK,Silvio Blaser,CH,2019-06-27,Martigny,29:ba:db:a9:00:e8,-0.1158185,1989-12-13 20:45:25,mi,$81.88,est.css,Hodel Inc,219,Bahamas,11:37:49,Asia/Samarkand
"Felderstrasse 37
8009 Aigle",JB-0784-0677-BANK,Malea Steiner,CH,2000-01-09,Olten,89:fc:c6:74:02:c0,-39.1854685,2019-05-19 19:52:06,uz,"$86,351.32",nulla.bmp,Stocker-Ziegler,2060042,Afghanistan,13:07:50,Africa/Cairo
"Rüeggstrasse 5
9580 Payerne",JB-3869-2888-BANK,Jamie Baur,CH,1985-08-13,Möhlin,bf:50:26:b5:d1:f5,17.8585475,1971-12-04 06:55:41,pt,$6.77,ipsa.docx,Hauser-Baumann,192,Sudan,12:42:20,Indian/Mahe
"Frickstrasse 523
7016 Langenthal",JB-2093-2100-BANK,Berta Schneider,CH,1973-08-05,Wetzikon,af:f9:12:a4:c8:30,14.1645795,2016-11-07 07:20:58,ast,$30.03,occaecati.avi,"Stalder, Ritter and Tobler",628791,Laos,23:57:43,America/Cuiaba
"Fankhauserstrasse 99
7022 Risch",JB-4222-4627-BANK,Sara Mayer,CH,1999-08-06,Baar,d8:f0:83:9e:df:a7,-6.544475,2008-04-22 06:36:30,ja,$3.00,alias.webm,"Rey, Ziegler and Ziegler",956387680,Swaziland,17:05:03,Asia/Samarkand
"Leunbergerstrasse 91
2866 Monthey",JB-2698-5694-BANK,Carmelo Bianchi,CH,2014-10-20,Langenthal,7f:2c:0b:00:26:5a,-32.3545535,1986-08-24 08:48:40,mn,"$2,432.08",ipsam.mp3,Felder Ltd,8,Greece,04:54:49,America/El_Salvador
"Schärerstrasse 94
5638 Schaffhausen",JB-1464-2456-BANK,Sedat Hofmann,CH,1992-12-13,Schlieren,59:29:d4:af:56:8c,-27.4906865,1996-11-19 11:24:03,ff,$14.66,rem.mov,Seiler-Schär,300,Austria,00:25:18,Asia/Kashgar
"Langstrasse 639
4404 Martigny",JB-0615-2912-BANK,Dieter Stucki,CH,2018-03-12,Prilly,2b:6a:c0:0e:bd:c3,-18.7346365,1974-02-01 06:02:35,om,$846.66,a.css,"Isler, Lanz and Aebi",787678,Oman,12:18:43,Asia/Baghdad
"Hartmannstrasse 44
6178 Steinhausen",JB-3906-3444-BANK,Karl-Heinz Kaufmann,CH,1992-09-03,Hinwil,27:d7:5d:f4:dd:f1,24.100736,2011-06-02 01:34:40,ga,"$6,850.75",dolor.jpg,"Fankhauser, Bianchi and Mettler",55899349,Serbia,15:57:53,Atlantic/Cape_Verde
"Schnyderstrasse 85
9902 Bellinzona",JB-7636-0822-BANK,Jannik Leu,CH,2013-11-10,Lenzburg,a0:ec:34:3e:27:63,-61.839143,1998-09-09 10:11:55,as,"$53,428.53",nostrum.bmp,Schwarz-Knecht,9572,Cyprus,02:24:06,Asia/Tokyo
"Käserstrasse 88
6015 Veyrier",JB-5046-0321-BANK,Lucienne Benz,CH,1975-02-27,Wald,d1:b6:59:90:6a:b0,1.2645595,2019-01-08 13:00:55,bg,$6.34,reprehenderit.js,Meister Inc,77102079,Dominica,07:49:58,Africa/Ndjamena
"Forsterstrasse 73
6459 Buchs",JB-0148-2750-BANK,Sofie Eichenberger,CH,1998-05-21,Zürich,1b:7d:dc:b6:9a:79,26.8716585,2008-04-23 04:07:38,niu,$29.03,ut.js,Brunner-Bolliger,899,New Zealand,02:08:38,Africa/Maseru
"Lanzstrasse 543
2600 Onex",JB-5284-5745-BANK,Eleonora Stadelmann,CH,2009-09-07,Flawil,cb:cf:19:56:46:58,52.053453,2000-04-04 16:31:37,en,$4.87,numquam.tiff,"Arnold, Stucki and Mettler",23702,Mexico,03:54:20,Europe/Minsk
"Hotzstrasse 69
9517 Dietikon",JB-0122-1713-BANK,Kim Schürch,CH,1991-08-21,Oberwil,3d:9d:37:ea:5a:4c,49.0323815,1973-02-10 03:16:55,nso,$783.15,rem.gif,Geiger-Jost,22574856,Nauru,11:56:52,Europe/Bratislava
"Baurstrasse 4
3881 Solothurn",JB-7561-7347-BANK,Thorsten Bader,CH,2014-02-23,Glarus,12:bd:da:c4:99:20,53.2577625,1991-01-04 19:27:51,ug,$55.61,iusto.pptx,Burri LLC,996374,Paraguay,14:42:15,America/Santiago
"Schallerstrasse 5
5204 Monthey",JB-6500-2533-BANK,Frédérique Keller,CH,2022-04-15,Worb,0b:09:2b:c0:1b:15,-7.746254,1982-05-30 15:52:18,ig,"$42,502.48",fuga.bmp,Bosshard-Beck,13,Suriname,12:36:52,Europe/Vatican
"Steffenstrasse 89
4786 Belp",JB-0377-3102-BANK,Ardit Gfeller,CH,2004-05-03,Morges,76:d7:e0:50:aa:87,-13.723101,2012-01-23 01:30:31,sat,"$8,091.93",ipsa.avi,Hasler-Näf,792,Nauru,07:10:20,Europe/Riga
"Haasstrasse 44
7628 Arbon",JB-2508-0438-BANK,Yasin Zollinger,CH,1996-09-20,Risch,97:51:0f:5e:18:f0,-35.0909225,1978-08-19 02:51:48,mni,"$2,926.33",impedit.mp4,Kessler Inc,6110983,Jordan,23:11:55,Africa/Conakry
"Michelstrasse 4
6595 Münsingen",JB-7451-0386-BANK,Marion Gloor,CH,2001-09-06,Biel/Bienne,ad:8c:4a:75:70:3b,86.291412,2017-08-08 04:34:48,ln,$8.15,perspiciatis.mp4,Wettstein Ltd,5,Nauru,04:34:18,Asia/Baku
"Schärerstrasse 12
8266 Locarno",JB-3994-7900-BANK,Maria Gerber,CH,2021-10-31,Bernex,6c:f4:eb:92:1a:23,-55.4104265,2022-02-06 06:53:02,hu,$528.64,non.bmp,Seiler and Sons,531740,El Salvador,22:28:15,America/Santiago
"Bieristrasse 8
9876 Glarus",JB-4996-3416-BANK,Erhard Wüthrich,CH,1999-02-26,Frauenfeld,73:05:ad:d0:40:bb,74.340834,2009-02-24 13:03:01,dv,"$5,612.56",non.numbers,Maurer Inc,710,Bhutan,15:36:21,Europe/Simferopol
"Lüthistrasse 8
6573 Plan-les-Ouates",JB-6190-0683-BANK,Fabrice Wegmann,CH,1979-02-25,Versoix,75:dd:59:62:0f:8a,10.4307745,2005-01-11 09:19:12,ml,$3.87,vitae.flac,Weibel-Lehmann,45047830,Bangladesh,12:38:19,Asia/Dili
"Kaiserstrasse 24
6811 Uzwil",JB-3059-0505-BANK,Dorian Moser,CH,1990-07-17,Kreuzlingen,bc:6b:af:16:69:20,47.738025,1994-09-17 17:34:10,ml,$72.72,reiciendis.flac,Maier Inc,100,Mali,01:04:58,Asia/Hebron
"Bucherstrasse 58
9785 Nyon",JB-4599-1141-BANK,Rebekka Braun,CH,2013-01-18,Zürich,62:07:f5:e9:6b:9d,-9.682490,1979-02-12 03:34:37,ne,"$57,809.97",nesciunt.csv,"Bauer, Meyer and Walder",125756016,Egypt,18:23:11,Africa/Accra
"Lüthistrasse 66
7455 Lenzburg",JB-5520-3272-BANK,Annabelle Näf,CH,2019-12-24,Münsingen,87:53:2e:62:f2:c9,-43.098053,1989-03-29 22:35:21,tl,"$41,415.51",sequi.webm,Bühler-Benz,119,Samoa,04:26:19,Asia/Dushanbe
"Zehnderstrasse 96
9204 Val-de-Travers",JB-3925-5507-BANK,Lias Hunziker,CH,2004-01-25,Liestal,3e:46:4b:5b:ed:16,-58.9128075,2014-06-14 01:34:53,lt,$22.54,harum.txt,Tobler-Wolf,144,Georgia,04:23:04,Indian/Mauritius
"Aebistrasse 320
8919 Biel/Bienne",JB-1673-0651-BANK,Mona Stocker,CH,1992-08-22,Siders,16:26:eb:f2:67:de,57.767311,1993-02-27 14:19:06,ko,$838.61,nam.webm,Schärer-Gfeller,3218357,Estonia,12:10:15,Africa/Cairo
"Bühlerstrasse 67
7388 Küssnacht",JB-2485-4484-BANK,Rafaela Baur,CH,1979-12-12,Wald,e3:3a:e4:e9:84:52,9.855118,1986-04-17 14:47:38,byn,$908.42,magnam.tiff,Felder-Grob,56,Djibouti,09:49:51,Europe/Zurich
"Roosstrasse 604
4643 Mendrisio",JB-5187-7953-BANK,Irma Wolf,CH,2013-06-24,Küsnacht,a2:22:29:7c:5d:f4,89.7104435,1983-11-07 16:58:11,fr,$717.02,voluptate.key,Frei Ltd,75,Norway,17:14:02,Africa/Kigali
"Hofstetterstrasse 3
8789 Wettingen",JB-0602-3747-BANK,Sergio Walder,CH,2017-03-26,Vernier,51:d1:3e:59:a7:b2,9.223454,2000-01-16 22:54:05,lg,$463.54,sunt.css,"Hofstetter, Maier and Staub",874,Malawi,12:13:50,Pacific/Efate
"Grossstrasse 431
6783 Münsingen",JB-0518-1359-BANK,Anisa Bauer,CH,1973-08-17,Uster,6d:57:29:57:bc:77,-63.6454215,2004-03-29 20:33:55,om,$6.95,perspiciatis.xls,Steiger-Mettler,140,Switzerland,19:42:20,America/Grenada
"Haslerstrasse 73
4263 Herisau",JB-4943-1142-BANK,Arben Probst,CH,2016-02-02,Burgdorf,32:d4:ca:cc:76:ae,68.592772,1994-11-08 05:53:04,iu,$2.12,alias.jpeg,Hofstetter LLC,57744143,San Marino,13:31:16,Europe/Vilnius
"Häfligerstrasse 35
4442 Bern",JB-7120-0784-BANK,Raphaela Gasser,CH,1979-05-30,Frauenfeld,88:86:ba:04:62:c3,39.7144025,1995-09-20 19:43:30,yo,"$9,664.32",modi.wav,Eugster-Hafner,93686,Guinea-Bissau,09:35:00,Pacific/Funafuti
"Sennstrasse 86
5404 Biel/Bienne",JB-1403-7451-BANK,Grzegorz Flückiger,CH,1992-01-09,Hinwil,d9:f4:f2:4a:1c:79,33.735159,2015-10-11 06:37:48,ha,$0.55,quae.bmp,Schär-Stadelmann,52,Republic of Ireland,23:51:44,Africa/Niamey
"Hugstrasse 5
9340 Dübendorf",JB-1387-6841-BANK,Luis Gasser,CH,2018-01-02,Horgen,13:4c:ed:3f:34:56,-18.2094275,1990-10-29 21:59:40,uk,"$50,133.60",ullam.wav,"Geiger, Staub and Lüthi",95974722,Trinidad and Tobago,21:12:02,Europe/Amsterdam
"Stutzstrasse 44
7720 Prilly",JB-5602-1013-BANK,Tina Schmidt,CH,2000-04-11,Neuhausen,c2:a5:4c:ce:58:f3,-55.8749875,1971-06-24 06:32:59,hr,$519.94,neque.pages,Fankhauser PLC,8826,Tanzania,06:13:56,Europe/Simferopol
"Winklerstrasse 57
4190 Neuhausen",JB-5604-4686-BANK,Colette Friedli,CH,2013-12-20,Ostermundigen,33:7f:9e:ef:df:48,85.018381,1989-11-19 09:22:39,te,"$36,182.08",numquam.mp3,Michel-Brun,5,Mexico,19:00:31,America/Belize
"Ammannstrasse 94
1288 Thônex",JB-5842-2840-BANK,Morena Bolliger,CH,1970-06-17,Maur,d6:5a:34:ec:35:07,88.781852,2000-11-08 19:21:50,hak,$439.48,optio.png,Ernst-Hermann,1794634,SÃ£o TomÃ© and PrÃ­ncipe,03:31:30,Africa/Blantyre
"Lanzstrasse 2
6718 Langenthal",JB-1830-5224-BANK,Veronika Küng,CH,2009-08-20,Romanshorn,53:ea:29:b5:4b:f6,43.9255595,2009-08-14 20:05:22,ja,$917.99,laborum.flac,Furrer and Sons,830475900,Mongolia,11:57:13,Europe/Stockholm
"Baumgartnerstrasse 53
8205 Flawil",JB-1114-1102-BANK,Renée Amrein,CH,1977-12-03,Baar,cb:b7:87:93:06:04,-4.1836605,2000-10-23 03:24:15,mt,$377.46,dolorem.avi,Frey-Fankhauser,6,Grenada,20:37:41,Indian/Antananarivo
"Aebistrasse 42
3785 Val-de-Ruz",JB-6474-0833-BANK,Bilal Meier,CH,1980-06-12,Adliswil,9c:31:d3:ef:9e:15,77.084064,2017-05-23 05:15:46,nn,$830.09,saepe.csv,"Koch, Martin and Wyss",99118196,Zambia,16:25:29,Europe/Riga
"Brunnerstrasse 465
2449 Zürich",JB-5456-7392-BANK,Ludivine Zimmermann,CH,1972-04-07,Bellinzona,8a:63:95:1b:5a:b3,-72.5582105,2014-04-10 14:57:03,an,"$5,278.62",iure.json,Kuhn and Sons,967,Turkey,16:36:29,Europe/Vaduz
"Flückigerstrasse 18
3707 Carouge",JB-0814-7659-BANK,Patric Bolliger,CH,1971-06-21,Rheinfelden,d0:1a:15:dc:f1:a6,36.156143,1982-10-19 09:40:26,ig,$171.13,neque.wav,Jenni Group,546974,Gabon,19:57:07,America/Dominica
"Wüthrichstrasse 600
7346 Nyon",JB-7427-3583-BANK,Gérard Haas,CH,1976-06-19,Möhlin,99:8e:cd:bc:31:25,-3.1690265,1978-04-03 06:31:34,kw,$496.58,corrupti.html,"Kaiser, Winkler and Gut",37279,Central African Republic,05:19:03,Asia/Rangoon
"Amreinstrasse 73
3692 Plan-les-Ouates",JB-2236-3098-BANK,Anke Kälin,CH,2009-03-28,Oberwil,4c:c4:78:e2:48:7b,-38.581279,1987-10-18 02:56:00,wal,$296.12,officiis.html,"Hunziker, Baur and Kuhn",2,The Gambia,22:23:04,America/Santiago
"Jennistrasse 3
1071 Lausanne",JB-4711-3902-BANK,Waldemar Giger,CH,1974-04-06,Lenzburg,84:5b:96:22:04:df,21.933716,2008-02-11 06:34:26,bem,"$28,314.77",ipsum.flac,Lutz-Hofer,343603,Liberia,11:51:50,Europe/Malta
"Grobstrasse 2
5281 Belp",JB-0783-4995-BANK,Aaron Maurer,CH,2005-04-12,Romanshorn,e2:e9:f0:20:9f:72,37.271007,1975-06-03 03:51:22,bg,"$74,696.47",voluptas.bmp,"Hermann, Näf and Schürch",251672,Jamaica,14:11:19,America/El_Salvador
"Steinerstrasse 83
2396 Zug",JB-3927-4532-BANK,Andre Suter,CH,1981-11-10,Pully,4a:b8:48:73:98:e5,34.164076,1992-09-04 06:39:00,ka,$546.71,est.mp3,Brun PLC,1762764,Uruguay,17:15:02,Europe/Minsk
"Blumstrasse 12
8505 Bellinzona",JB-6820-4549-BANK,Mustafa Thommen,CH,1985-04-14,Wallisellen,94:88:dd:e4:a8:f6,32.523035,1981-06-29 09:10:54,he,"$34,153.23",voluptates.csv,Zollinger LLC,553660,Bolivia,05:14:36,Africa/Kigali
"Knechtstrasse 9
9585 Horw",JB-5754-5283-BANK,Selina Scheidegger,CH,1993-11-02,Rapperswil-Jona,ce:37:d6:0d:aa:ae,-87.9886095,1975-10-14 02:27:48,km,"$6,649.79",officiis.mp3,Schwarz-Kessler,98098,Trinidad and Tobago,15:38:50,Europe/Budapest
"Hunzikerstrasse 3
9099 Veyrier",JB-7009-0502-BANK,Julien Koch,CH,1992-08-14,Payerne,3b:2e:ea:0c:cd:e8,-47.439732,1990-09-02 17:11:20,hne,$59.55,quis.wav,Blum-Hauser,597108,Suriname,22:08:40,Atlantic/Reykjavik
"Bernasconistrasse 8
5986 Mendrisio",JB-1479-7551-BANK,Carol Hunziker,CH,1989-01-25,Münsingen,43:19:3c:16:87:08,-72.0986485,1994-10-13 18:22:28,ro,"$79,458.97",itaque.wav,Baumgartner Ltd,1245,Palau,14:00:32,Asia/Damascus
"Schenkstrasse 939
8918 Volketswil",JB-0498-3508-BANK,Malea Ammann,CH,1989-01-26,Steffisburg,43:5a:9a:36:a8:49,69.757590,1994-05-17 03:15:46,es,$1.15,at.mp3,Marti Inc,64744,Republic of the Congo,03:27:10,Africa/Bamako
"Wagnerstrasse 725
3011 Bulle",JB-6463-1785-BANK,Ajla Bucher,CH,1972-08-29,Zofingen,7f:06:05:12:63:67,44.5470485,1988-02-02 00:59:44,nds,$362.14,architecto.mp4,"Lang, Blaser and Hafner",3,Equatorial Guinea,22:50:18,Europe/Vaduz
"Wüthrichstrasse 64
2749 Glarus",JB-4117-0757-BANK,Joel Steinmann,CH,1979-02-14,Muri,fb:b9:25:ab:7b:c5,79.061304,2004-02-25 03:17:07,ky,$17.84,alias.png,Hoffmann PLC,4754198,Senegal,20:15:03,Africa/Asmera
"Käserstrasse 74
1269 Aarau",JB-2747-6272-BANK,Silke Herzog,CH,2014-03-02,Sarnen,4a:7d:bf:c5:95:63,32.3081925,1991-05-05 20:19:38,sq,$93.95,assumenda.mp3,"Benz, Hasler and Schürch",925337,Burundi,21:54:41,Europe/Malta
"Mäderstrasse 94
5229 Wallisellen",JB-2744-2285-BANK,Thierry Hürlimann,CH,1989-09-17,Zollikofen,f5:f0:e0:f9:c3:37,-13.7611125,1987-10-05 02:37:59,yue,"$61,634.78",assumenda.webm,Hoffmann-Tobler,3,Dominican Republic,15:25:22,Africa/Lome
"Grossstrasse 946
5522 Risch",JB-5070-0693-BANK,Alicia Eugster,CH,2003-12-02,Horw,ef:a7:7f:7d:5c:80,-14.505988,1996-05-18 05:11:02,ve,$6.63,quae.mp3,"Schäfer, Küng and Mäder",4,Yemen,23:57:41,Europe/Vaduz
"Schwarzstrasse 35
9112 Zug",JB-7367-6345-BANK,Enrique Benz,CH,2017-03-26,Le Grand-Saconnex,03:ce:0f:eb:a2:a5,-17.5473505,2005-02-27 05:23:04,hr,"$8,850.70",quo.wav,Jäggi-Gut,2620,Tanzania,23:17:45,America/Jamaica
"Bauerstrasse 291
4851 Buchs",JB-4135-5382-BANK,Alessandro Fuchs,CH,2004-04-23,Oftringen,de:18:fa:69:26:c8,-27.9823185,1990-05-19 22:19:59,wae,$758.83,quisquam.ods,Grob LLC,287539,Suriname,06:18:30,America/Nassau
"Suterstrasse 991
2411 Emmen",JB-6772-5877-BANK,Hugo Hodel,CH,2015-11-12,Opfikon,25:fe:18:2e:18:28,70.247527,2005-12-05 11:22:04,ta,$949.06,dolores.flac,Meier-Hess,2,Vietnam,10:10:47,Europe/Monaco
"Huberstrasse 69
3208 Maur",JB-0279-1556-BANK,Nelio Staub,CH,1973-12-25,Küsnacht,1f:45:b1:a6:4b:47,63.230414,2004-02-29 15:19:40,ti,$6.30,cum.avi,Tobler-Bader,91160418,Saint Kitts and Nevis,02:01:14,Asia/Kuala_Lumpur
"Hotzstrasse 4
8481 Solothurn",JB-1287-5708-BANK,Aloisia Leunberger,CH,2013-04-13,Baden,f6:25:7c:ee:ab:c9,-63.3216035,2019-06-06 23:09:52,gez,$93.13,reprehenderit.mov,Michel Inc,23,Morocco,06:12:25,Pacific/Nauru
"Kuhnstrasse 196
5733 Aesch",JB-2966-7326-BANK,Kerstin Hauser,CH,1996-05-07,Allschwil,1e:3b:2e:c3:3b:66,-37.8726805,1980-04-19 20:35:20,ur,$62.22,odit.odt,Studer-Steiner,2661840,Sierra Leone,18:39:36,Asia/Kabul
"Bosshardstrasse 938
9537 Weinfelden",JB-4497-4649-BANK,William Beck,CH,2005-03-13,Oftringen,16:64:84:6b:73:45,-33.9408565,1994-10-14 22:40:33,gv,$9.01,vitae.pptx,"Kägi, Hafner and Schwarz",59226,Italy,19:04:29,Asia/Dhaka
"Bauerstrasse 91
2946 Aesch",JB-5326-6075-BANK,Giulio Schwarz,CH,1986-04-10,Ecublens,a5:2d:08:a0:30:d5,-61.9922065,2001-01-22 22:32:36,ml,"$2,125.42",amet.docx,Suter-Beck,95719355,Argentina,06:51:07,Asia/Singapore
"Betschartstrasse 3
5811 Glarus",JB-3305-2804-BANK,Idriz Weibel,CH,1995-02-11,Olten,d4:ff:c5:43:e3:02,-13.8436355,2011-08-12 05:51:26,rw,$696.97,et.pptx,Aebi Ltd,6,Zimbabwe,07:44:03,Asia/Seoul
"Lüscherstrasse 40
7140 Binningen",JB-5790-7055-BANK,Valeria Egli,CH,1971-02-19,Ittigen,c8:de:4c:e4:73:6f,-75.6373085,2001-03-12 18:29:14,tk,$895.06,exercitationem.gif,"Michel, Steffen and Wegmann",54213833,Madagascar,14:11:58,Europe/London
"Moserstrasse 3
3061 Wallisellen",JB-4814-4616-BANK,Ilir Stucki,CH,1986-05-30,Küsnacht,9a:0a:5e:5c:9e:b3,7.2105995,1979-03-03 15:04:33,sid,$9.74,laboriosam.bmp,Kuhn-Bauer,68,Bahrain,12:08:51,Africa/Brazzaville
"Grossstrasse 57
9214 Liestal",JB-0185-6017-BANK,Hartmut Hunziker,CH,1978-09-26,Freienbach,96:82:65:ba:93:8b,25.749719,1976-12-26 23:16:30,hy,$96.23,nulla.mov,Weber Ltd,91902631,The Gambia,18:14:18,America/Barbados
"Häfligerstrasse 71
2505 Meyrin",JB-0899-5452-BANK,Mila Steiger,CH,2000-02-05,Carouge,04:9f:5c:ef:9a:39,20.562532,1975-04-27 23:28:17,kn,"$98,395.62",fugit.gif,"Furrer, Fuchs and Bader",566582171,Rwanda,23:04:21,America/Argentina/Tucuman
"Kernstrasse 13
5861 Versoix",JB-2135-7467-BANK,Juliane Zollinger,CH,1986-08-21,Val-de-Ruz,95:cc:b8:c0:29:0a,-11.665258,2000-04-18 09:58:08,xh,"$64,322.25",quis.gif,Keller-Schwarz,8931567,Vietnam,21:41:05,Asia/Pyongyang
"Rothstrasse 489
5954 Vevey",JB-3222-7699-BANK,Haris Winkler,CH,1998-01-14,Männedorf,04:4d:a6:52:26:da,63.2146065,1980-10-04 10:52:17,nso,"$5,750.90",ad.json,Blaser-Geiger,93144,Mozambique,03:24:22,Asia/Rangoon
"Gerberstrasse 303
5028 Yverdon-les-Bains",JB-3013-0892-BANK,Véronique Giger,CH,1992-11-25,Romanshorn,55:63:47:fa:76:98,65.987023,1989-04-03 21:05:20,hu,"$48,533.85",illo.flac,Roth-Schmidt,11481,Samoa,19:24:48,Asia/Dubai
"Eugsterstrasse 18
3418 Flawil",JB-6037-3250-BANK,Ennio Maurer,CH,1984-01-28,Wetzikon,78:86:16:e6:db:ca,-18.1122365,1989-04-15 00:21:59,nan,$64.20,ab.key,Graf-Näf,931,El Salvador,08:11:52,America/Tegucigalpa
"Leunbergerstrasse 80
7309 Thun",JB-7043-5782-BANK,Siegfried Stutz,CH,2022-09-02,Vevey,08:2e:d4:7e:0e:6e,-69.935564,1976-07-08 10:52:08,fo,$920.34,quae.odt,Lehmann-Schoch,42808273,Saudi Arabia,08:01:13,Africa/Libreville
"Tannerstrasse 86
5174 Uster",JB-2365-4119-BANK,Steffen Bernasconi,CH,2003-05-20,Ittigen,9c:5d:10:20:00:56,-89.4730265,1985-02-11 02:09:10,kw,"$4,514.94",totam.json,Mäder-Häfliger,59,Nepal,12:39:41,Pacific/Tongatapu
"Burristrasse 338
8675 Payerne",JB-0209-6380-BANK,Elvira Amrein,CH,2008-04-19,Monthey,2a:5e:c1:9b:a3:45,26.608153,2007-07-03 05:17:20,kk,$0.88,optio.avi,Zbinden LLC,197,Bahamas,01:50:04,Indian/Mauritius
"Flückigerstrasse 629
3703 Dietikon",JB-2433-2714-BANK,Noé Ziegler,CH,1978-11-05,Bulle,9e:7a:09:fb:c7:b2,71.508228,2006-04-08 22:56:56,nb,"$77,660.68",quisquam.mov,Hartmann-Tanner,93,Georgia,10:16:58,Europe/Malta
"Kellerstrasse 5
7324 Opfikon",JB-4767-0887-BANK,Germaine Ritter,CH,2001-10-04,Zollikofen,65:63:04:1e:18:49,41.572333,1998-11-23 04:28:22,eo,$0.45,rerum.mov,"Näf, Bättig and Siegrist",8031965,Japan,19:59:55,Europe/Brussels
"Merzstrasse 30
7878 Lausanne",JB-2528-0114-BANK,Romeo Brun,CH,2003-09-29,Kreuzlingen,2f:c1:c1:09:a5:f3,-56.1825985,1972-05-07 06:30:44,sl,$5.64,nihil.mp4,Hug PLC,36693,Lebanon,03:49:25,America/Nassau
"Freistrasse 932
6053 Brugg",JB-7258-0530-BANK,Marie-Thérèse Hartmann,CH,1984-06-06,Flawil,68:29:24:bf:12:09,-3.581681,2003-09-13 10:04:49,km,$986.73,dolorem.csv,Widmer-Kunz,2075289,El Salvador,14:27:00,Europe/Belgrade
"Betschartstrasse 900
5263 Pfäffikon",JB-7582-7593-BANK,Alison Felder,CH,1982-12-15,Schwyz,50:d1:bf:71:3e:9e,-37.8903285,2015-06-22 10:27:31,csb,"$2,976.74",dolor.bmp,"Kohler, Ritter and Hess",61518,Yemen,21:18:26,Africa/Cairo
"Merzstrasse 5
9562 Renens",JB-7064-0881-BANK,Lukas Vogt,CH,1999-08-14,Köniz,df:98:3d:66:e3:34,-33.147716,2012-11-18 13:17:26,wal,$538.52,assumenda.mp4,Felder-Kaufmann,32605,Switzerland,05:10:57,Asia/Bahrain
"Schneiderstrasse 354
6855 Ostermundigen",JB-5227-0971-BANK,Ilenia Koch,CH,1977-11-14,Adliswil,d5:32:ef:fa:87:f6,-1.3243415,2012-08-31 01:17:53,et,"$6,480.26",vero.pages,Beck-Näf,1686,East Timor,05:14:19,America/Pangnirtung
"Scherrerstrasse 62
2943 Ittigen",JB-4574-0198-BANK,Slavisa Scherrer,CH,2013-11-25,Ecublens,7d:77:88:c6:53:db,49.5149135,1993-05-28 22:44:34,ayc,"$7,733.63",nisi.css,Wegmann-Egger,13331,United Kingdom,15:14:13,Asia/Qatar
"Schenkstrasse 6
3540 Flawil",JB-6514-1232-BANK,Jacob Bättig,CH,2009-03-31,Mendrisio,b1:dc:2c:60:9f:34,22.136573,1990-07-04 16:21:52,bho,$3.25,sed.tiff,"Lehmann, Koch and Roos",767,Nauru,13:18:12,Europe/Amsterdam
"Wengerstrasse 20
7165 Wil",JB-0700-7106-BANK,Ernesto Häfliger,CH,2003-01-31,Lyss,e3:b8:c0:07:34:67,86.896790,2005-09-22 23:28:23,ug,"$4,163.16",illum.gif,Rüegg LLC,670324,Chile,05:43:06,Asia/Shanghai
"Zimmermannstrasse 67
9980 Muttenz",JB-2739-6730-BANK,Timo Hasler,CH,2009-02-25,Liestal,1d:32:2e:ea:93:5e,0.1624345,1976-09-20 18:26:04,kw,"$5,136.79",fugiat.html,Wolf Inc,41,Dominica,00:37:54,Africa/Addis_Ababa
"Gigerstrasse 71
8846 Suhr",JB-0378-1503-BANK,Annemarie Schwab,CH,2015-01-11,Monthey,9c:e3:53:62:90:40,85.749417,1976-05-09 11:10:04,gl,"$46,341.05",cupiditate.webm,"Kohler, Lüscher and Baur",6074974,Ukraine,11:04:22,Africa/Brazzaville
"Kälinstrasse 877
7909 Villars-sur-Glâne",JB-5331-6196-BANK,Kelly Müller,CH,1988-02-14,Schlieren,0c:2f:ad:a4:c3:84,68.7850045,1980-04-01 15:46:56,unm,"$36,609.62",molestias.html,Hotz-Senn,44285,India,10:39:23,Europe/Stockholm
