phone,fullname,address,date,timezone,mac_address,random_number,longitude,bank_country,pricetag,city,iso8601,latitude
+410796312164,Xavier Staub,"Fehrstrasse 2
1069 Regensdorf",1978-06-17,Africa/Casablanca,74:49:c9:c0:7a:a4,66939,54.164826,CH,$28.40,Altstätten,1985-11-24T06:46:05,-24.4500125
0792547569,Roxane Häfliger,"Sigriststrasse 39
1203 Arth",2017-12-29,Asia/Muscat,9f:43:b6:c3:da:ee,32756,-86.059834,CH,$0.49,Gland,2011-12-23T14:15:13,30.462351
+410776593925,Eugenio Ernst,"Hessstrasse 16
9142 Altstätten",1985-11-30,Africa/Brazzaville,1f:cb:da:5a:6c:d7,687064828,-78.290233,CH,$317.09,Freienbach,1995-11-06T07:01:51,3.145947
+41 0766557452,Gertrude Wüthrich,"Staubstrasse 21
8211 Adliswil",1979-03-29,America/Tijuana,fa:b2:5d:e0:39:6f,7,128.483441,CH,$9.49,Zollikofen,1998-06-29T01:44:10,-57.5011345
+41(0)793267491,Alexandra Ritter,"Ottstrasse 22
5876 Sursee",2009-11-30,Africa/Blantyre,4b:5b:8e:1c:e5:5b,7,89.028998,CH,$88.05,Schaffhausen,2015-04-28T15:33:11,44.6518685
0795907002,Nathalie Forster,"Favrestrasse 2
9817 Bern",1983-03-28,America/El_Salvador,64:6a:4a:12:1f:2e,38,118.871381,CH,$8.00,Prilly,2020-04-22T20:11:39,77.3832045
+41 0796631413,Javier Wyss,"Steinerstrasse 94
3446 Spreitenbach",1971-12-02,Asia/Riyadh,2c:84:c9:28:ef:c0,630,-65.716637,CH,"$6,706.79",Martigny,1977-08-31T00:25:19,89.0641445
+41(0)783963846,Blerim Jenni,"Schärstrasse 2
5757 Lenzburg",1976-12-24,America/Havana,85:7f:f1:20:c8:3a,1124442,-140.275645,CH,"$52,425.40",Langenthal,1977-12-13T13:22:01,82.548289
+41784625880,Konrad Lüthi,"Eugsterstrasse 36
5322 Grenchen",1977-04-27,Atlantic/Reykjavik,4f:78:68:20:88:77,378135136,-83.291111,CH,"$7,261.37",Romanshorn,1992-08-25T23:32:46,-29.086460
+410763096169,Arbnor Keller,"Walderstrasse 1
6256 Thalwil",2014-09-10,Pacific/Apia,6c:c2:3b:df:04:be,3148,-100.128792,CH,"$31,222.52",Freiburg,2007-04-07T18:10:40,-55.7892085
+41 790851527,Ann Sigrist,"Scheideggerstrasse 401
3218 Risch",1993-01-24,Asia/Calcutta,0c:51:79:d8:56:8e,393,-126.171413,CH,$920.76,Thônex,1976-01-30T07:27:33,31.3248115
0764997662,Artan Marti,"Ammannstrasse 95
8783 Lyss",1988-06-04,Asia/Harbin,fe:d8:26:37:ff:e3,854098096,88.735427,CH,$44.72,Gossau,2001-03-22T17:57:56,-64.1825665
0780053496,Karim Mayer,"Bucherstrasse 27
4586 Crans-Montana",2020-03-24,America/Santo_Domingo,08:6d:5d:bb:f6:f3,81,42.990268,CH,$107.61,Muttenz,1991-08-18T21:30:16,-52.5552475
+41767703720,Daniel Häfliger,"Benzstrasse 69
9687 Baden",2021-12-31,Asia/Aden,fc:46:77:0b:68:e0,804200,-163.707545,CH,$42.33,Muri,1998-07-14T16:45:33,79.919018
+41 0764186460,Hakan Favre,"Bieristrasse 52
9523 Morges",1992-10-01,Africa/Niamey,a3:d9:26:f4:85:16,266171647,-178.946815,CH,$7.89,Wallisellen,1997-03-12T23:30:08,44.4484085
+410787985712,Albert Vogel,"Portmannstrasse 340
7926 Villars-sur-Glâne",2018-08-01,Asia/Riyadh,8f:82:49:90:b5:d4,38,-23.451394,CH,$41.06,Illnau-Effretikon,1996-06-09T11:22:36,60.3903065
+41(0)771527892,Finn Hodel,"Mayerstrasse 38
4886 Olten",2020-09-24,Pacific/Auckland,ba:3a:c6:89:86:60,68496,-84.595342,CH,$5.98,Wil,1981-08-02T19:31:49,54.0457105
+41(0)766407656,Massimiliano Friedli,"Hotzstrasse 47
5781 Davos",2014-03-06,Europe/Podgorica,ad:91:87:02:0d:a4,986052293,2.389114,CH,$79.39,Steinhausen,1994-09-11T06:33:22,-70.0840865
+41 0781366087,Margreth Burri,"Lüscherstrasse 31
4867 Worb",2004-12-06,Asia/Rangoon,e2:38:cc:7c:7e:ab,573264,-83.631112,CH,$239.00,Riehen,2013-06-10T10:42:40,22.669855
+41 786237709,Concetta Steiner,"Scheideggerstrasse 45
1916 Riehen",2013-05-25,Europe/Malta,82:e7:72:d5:82:f9,5,87.300894,CH,$45.37,Baar,1998-10-27T19:41:39,-28.833797
+41 0793697171,Ronald Gfeller,"Furrerstrasse 901
1284 Wettingen",1991-08-14,Asia/Taipei,e7:dd:1f:ca:96:a2,6,99.660529,CH,$5.23,Schlieren,2022-07-16T12:56:24,85.689379
+41(0)761050939,Leart Egli,"Meisterstrasse 37
1141 Naters",2001-08-22,America/Jamaica,4a:53:b4:e0:23:1d,5690984,-35.679327,CH,"$96,722.63",Meilen,1971-11-17T19:22:07,-37.0829525
+410786765138,Emilia Marti,"Knechtstrasse 36
9336 Genf",2015-12-07,Europe/Zurich,0d:60:1b:63:ee:b3,440,-12.112338,CH,$9.73,Suhr,2007-11-05T11:53:27,-81.1511145
+41 774813930,Malea Hirt,"Schallerstrasse 4
7815 Münchenbuchsee",1994-08-17,Asia/Yerevan,b8:b3:71:b4:c0:5e,78455465,105.447492,CH,$44.37,Val-de-Travers,2021-02-21T06:06:53,-21.152645
+41 794426852,Norbert Sigrist,"Kellerstrasse 231
7007 Renens",1997-07-06,Asia/Riyadh,8d:99:ec:fa:cd:b7,39,164.698969,CH,"$1,920.82",Glarus,2022-03-30T04:52:43,-10.0434935
+410790316146,Claire Steiger,"Mäderstrasse 13
9590 Val-de-Travers",2009-07-24,Asia/Dhaka,8b:02:26:5e:02:9e,784177,-113.658246,CH,$11.19,Kreuzlingen,1996-06-16T08:14:50,-30.641589
0763243425,Joao Wirz,"Felberstrasse 966
2431 Oberwil",1980-05-25,Asia/Amman,81:b7:e4:54:7e:69,82,126.507663,CH,$461.20,Illnau-Effretikon,1976-02-02T02:07:46,-2.0168975
0761993200,Wendelin Ferrari,"Kuhnstrasse 68
7420 Steffisburg",2013-05-07,Europe/Tallinn,f9:a7:45:78:31:60,9,-51.328865,CH,"$8,302.97",Prilly,1982-01-17T12:52:32,25.394161
+41(0)786961465,Ivan Walter,"Fankhauserstrasse 221
2395 Dietikon",2023-02-13,Africa/Malabo,ef:d7:e1:41:ba:97,22,83.082123,CH,$9.89,Sursee,2022-10-19T21:51:10,-32.425652
0772850521,Laurent Schnyder,"Blumstrasse 48
5235 Vernier",2013-09-19,America/Halifax,d6:2d:ec:35:d9:95,7453,138.874079,CH,"$32,995.28",Zollikon,1993-11-18T22:34:32,81.872508
0760547065,Arlinda Frey,"Spörristrasse 18
9037 Wil",2011-08-03,Asia/Dili,bf:33:8f:91:16:99,36286294,101.997583,CH,$2.24,Sarnen,2004-02-12T16:58:15,62.2040305
+41 796721092,Alyssa Walder,"Knechtstrasse 108
7689 Emmen",2001-01-08,America/Mazatlan,cf:12:7f:a1:ce:89,2,-147.586060,CH,"$42,765.01",Wohlen,1989-11-12T11:16:33,6.1537605
+41 783942948,Gerd Hug,"Gfellerstrasse 7
1652 Bülach",1972-02-01,America/Paramaribo,c2:42:37:33:3b:9a,73864,-170.283924,CH,$801.81,Steffisburg,2019-10-27T11:09:29,3.6963405
+41(0)785301963,Rene Hunziker,"Felderstrasse 66
6906 Opfikon",2019-12-29,Asia/Riyadh,9b:6d:d5:81:1e:0b,80272197,-5.146908,CH,"$3,138.38",Frauenfeld,2007-09-29T07:17:11,-43.110492
+41 791623999,Danièle Zingg,"Fehrstrasse 22
1885 Ittigen",1974-02-14,Africa/Maseru,df:ab:92:4c:30:ad,222291138,-17.350735,CH,$141.05,Altstätten,1977-11-10T02:45:28,-14.9638065
+41 0762515598,Niklaus Kern,"Lustenbergerstrasse 62
7412 Möhlin",1974-07-15,Asia/Kuwait,d2:15:dd:88:25:7b,5,161.536255,CH,$25.19,Ostermundigen,2000-01-23T15:48:50,45.434992
0773593600,Fritz Walder,"Schulerstrasse 30
5029 Arbon",2019-04-08,America/Panama,86:c4:83:16:d7:cb,7,92.761144,CH,$731.67,Wohlen,1990-06-04T21:20:40,75.908155
+41 0792795332,Ginette Iten,"Wagnerstrasse 98
7414 Plan-les-Ouates",2022-08-18,Africa/Cairo,8c:da:af:8f:29:54,835493,45.823725,CH,"$6,126.71",Hinwil,2013-08-07T12:11:17,72.375398
0786910230,Matti Albrecht,"Sutterstrasse 4
7192 Arth",1995-11-16,America/El_Salvador,a8:44:53:6a:49:25,7124,-63.567036,CH,$975.23,Winterthur,1986-10-01T17:04:56,0.384982
+41787035627,Miriam Lutz,"Sidlerstrasse 43
5778 Bassersdorf",2006-05-25,Europe/Sarajevo,e3:a6:49:bb:e1:fb,76256978,173.448127,CH,$37.68,Münchenstein,2006-08-06T01:37:50,22.1460595
+41774521946,Jozef Kessler,"Zbindenstrasse 81
9435 Einsiedeln",2014-01-29,Africa/Maputo,20:03:f1:ff:8a:05,1799,91.977230,CH,$71.17,Wohlen,2012-05-04T10:28:26,-51.787538
+41793641558,Simeon Burri,"Stockerstrasse 8
8662 Bernex",1993-07-25,Europe/Stockholm,3f:40:ae:c3:a2:36,37985,147.580892,CH,$54.53,Kreuzlingen,1979-12-09T01:32:24,26.0862395
+410762386547,Angel Kälin,"Bergerstrasse 633
1258 Belp",2023-06-22,Europe/Prague,3e:45:c8:e9:2b:5d,168,156.947550,CH,$41.18,Muttenz,2004-07-21T12:37:03,7.7257475
+41770432344,Jusuf Steiner,"Häfligerstrasse 11
2989 La Tour-de-Peilz",1985-08-06,Africa/Blantyre,8d:10:a3:e6:c5:9a,243698950,-87.885098,CH,$360.45,Lenzburg,1986-06-25T05:07:31,58.2485935
+41(0)786147496,Cäcilia Meyer,"Probststrasse 8
2694 Wallisellen",1990-06-08,Asia/Tbilisi,f3:b8:31:ea:58:a7,8439,-170.879355,CH,$828.82,Cham,1998-12-27T06:48:07,-7.1370375
+41 764471571,Luisa Widmer,"Walterstrasse 24
1936 Villars-sur-Glâne",2000-03-09,Asia/Qatar,00:37:83:0f:25:f3,614,-62.329563,CH,"$76,266.17",Küssnacht,1993-12-23T17:41:39,-68.6587095
+41 0791536300,Marine Schmidt,"Ernststrasse 44
6859 Zollikon",2000-05-26,Africa/Asmera,b9:0f:cb:57:13:04,1377,-97.516383,CH,$7.45,Neuenburg,2022-12-27T20:07:49,19.0885795
+410785114097,Muriel Martin,"Schweizerstrasse 5
8422 Vernier",1988-08-01,Asia/Katmandu,b0:1f:5d:73:e0:4c,23940,15.877755,CH,"$39,755.38",Zollikofen,1991-02-28T19:17:25,-17.772565
+41 0792823915,Lorin Bühler,"Baumannstrasse 622
6882 Baar",1979-10-18,Asia/Taipei,2e:e6:70:69:b6:e3,76326395,46.590367,CH,$8.48,Biel/Bienne,2009-05-12T00:15:57,20.404946
0783036964,Yannick Iten,"Schumacherstrasse 77
6304 Luzern",2006-10-28,Africa/Nairobi,58:1e:8c:78:6c:4c,3675671,-5.328295,CH,"$3,098.13",Kriens,2001-01-27T15:44:36,-26.8624035
+41 761924339,Ivan Amrein,"Meierstrasse 30
4799 Münsingen",2021-11-11,America/Jamaica,0b:57:1d:07:39:9c,996430,61.431597,CH,$6.07,Neuhausen,1980-03-25T09:31:58,82.489640
+41 770853776,Fabiana Walter,"Stuckistrasse 39
8559 Zofingen",1980-06-29,Africa/Kampala,9a:f5:df:cb:c2:d3,205,5.811460,CH,"$8,578.20",Meilen,1998-04-25T15:36:41,0.2465035
0785531039,Zahra Winkler,"Suterstrasse 637
6577 Zollikofen",1971-12-13,Europe/Warsaw,3b:aa:dc:47:bb:a6,1529,33.490337,CH,"$4,452.21",Freienbach,1976-10-24T02:27:37,-66.3151445
+41 770750758,Selin Vogt,"Burristrasse 2
5196 Zollikon",2001-04-23,Europe/Stockholm,39:c9:a2:2e:31:09,57335,-63.412984,CH,$74.28,Basel,2017-12-07T20:48:11,86.4706585
+410794952671,Emma Schaub,"Stettlerstrasse 9
6044 Solothurn",1990-07-31,Asia/Oral,e7:3f:c9:c8:fe:79,82,175.577771,CH,$2.94,Biel/Bienne,1976-03-01T12:39:30,19.6249995
+41761606864,Stanislav Ott,"Ernststrasse 91
8397 Nyon",1974-03-23,Africa/Lusaka,cd:b7:d3:9c:3a:bf,9730,-89.313317,CH,$5.32,Altstätten,1997-07-17T02:33:18,5.1892455
+41(0)790484458,Livio Hasler,"Schumacherstrasse 5
1512 Yverdon-les-Bains",1986-06-22,Africa/Abidjan,6a:3f:f4:94:fb:d5,6631,70.702661,CH,"$69,489.07",Risch,2013-03-04T06:14:02,-31.045433
+410797715285,Erik Roth,"Wyssstrasse 1
8490 Brugg",1977-07-05,Australia/Melbourne,48:dd:9a:e7:c3:13,90295,-17.587979,CH,$7.57,Reinach,1986-02-02T18:50:59,7.585652
+410760254423,Quentin Jäggi,"Winklerstrasse 65
3338 Mendrisio",1975-02-20,Africa/Bissau,4a:d0:09:79:ee:6f,62591523,162.082368,CH,"$3,017.21",Siders,1970-01-12T20:58:04,-20.755178
+41793980790,Colette Schoch,"Meierstrasse 76
8350 Romanshorn",2004-01-07,Africa/Nairobi,f9:41:73:3f:a6:09,789,144.563680,CH,$37.83,Rapperswil-Jona,1990-02-15T07:19:33,10.463507
+41771651824,Regine Michel,"Kaufmannstrasse 183
7635 Reinach",1986-03-22,Africa/Nairobi,bc:7f:70:95:1f:2e,143836,-72.152918,CH,$343.96,Horgen,1985-12-17T10:31:01,29.360451
0773713853,Liana Mettler,"Blumstrasse 515
7416 Illnau-Effretikon",2000-04-05,America/Caracas,77:a5:12:77:5f:dd,9341,105.424444,CH,$72.84,Rüti,2012-02-03T10:42:19,-21.8974845
+41 795896559,Ilona Gasser,"Kälinstrasse 67
1677 Spreitenbach",1979-05-23,Africa/Kigali,f0:1c:0a:3b:b5:03,58817865,140.485974,CH,$675.24,Gossau,2008-01-27T00:23:35,-54.610514
+410793850672,Claude Näf,"Merzstrasse 50
3001 Dübendorf",2004-03-23,America/Grenada,16:f1:12:59:b4:5b,487,-104.677122,CH,$2.65,Romanshorn,1985-07-26T18:35:43,-2.2708775
0790024051,Ardita Kern,"Betschartstrasse 66
2556 Urdorf",1982-01-26,Asia/Bangkok,3e:32:9b:cf:4f:0f,9293,88.909078,CH,$98.80,Neuhausen,1974-06-24T03:23:50,27.890638
+410786653909,Marcus Bader,"Bosshardstrasse 414
5784 Schaffhausen",2004-08-23,Europe/Vienna,f8:a7:e5:e3:97:26,492036897,-173.351274,CH,$282.52,Veyrier,1973-07-31T04:26:51,-22.989141
0762990499,Francis Kern,"Hessstrasse 92
1659 Horw",1977-11-04,Africa/Kigali,78:9c:5a:34:9b:11,81191,87.734681,CH,"$52,521.65",Liestal,1997-07-11T02:23:08,-68.467576
+41 0760876071,Marie-Jeanne Schärer,"Jäggistrasse 59
2579 Lugano",2013-07-26,Africa/Nairobi,48:7a:99:bd:2f:7b,8268463,-117.842844,CH,"$85,211.94",Gland,2007-07-28T15:33:17,87.4951015
+41(0)783964577,Sadik Meister,"Lüthistrasse 8
5372 Neuenburg",1985-11-03,Africa/Kigali,8b:4e:eb:8c:a2:de,812758,-89.263730,CH,"$15,432.45",Locarno,1999-04-30T20:16:27,52.720576
+410772201880,Gil Egli,"Schmidtstrasse 75
5034 Carouge",2013-11-21,Africa/Accra,14:3f:13:39:b1:18,58502,-30.862146,CH,"$66,276.95",Pfäffikon,2007-11-19T12:23:14,-13.808705
+41780331559,Claudia Hotz,"Zieglerstrasse 50
1484 Adliswil",1985-12-20,Africa/Malabo,f0:a4:57:92:2a:fb,24,138.971972,CH,"$83,783.26",Villars-sur-Glâne,1972-07-30T12:36:19,30.2740485
+41(0)784175917,Annelise Pfister,"Geigerstrasse 6
7761 Ecublens",2019-10-28,Pacific/Ponape,d5:96:6e:bb:92:9e,9202,-115.225458,CH,"$31,199.49",Grenchen,1974-12-20T22:56:48,67.0846815
+41(0)790035858,Silvano Koch,"Herzogstrasse 4
3782 Chêne-Bougeries",2001-12-02,Europe/Bratislava,a5:63:0e:91:95:5a,95594603,-36.425795,CH,"$82,546.88",Wettingen,1972-07-03T00:23:07,38.9108405
+41 760560979,Claudio Hodel,"Kunzstrasse 29
2123 Regensdorf",1992-11-04,Africa/Blantyre,c0:29:3f:78:66:6d,4365,-115.965327,CH,"$6,840.12",Pratteln,1997-09-17T15:16:26,21.695586
+41(0)770890517,Anja Winkler,"Walderstrasse 4
9577 Biel/Bienne",2006-10-07,Asia/Samarkand,e0:5d:80:87:db:46,853,-76.604196,CH,$144.23,Uzwil,1994-12-16T16:39:05,-42.354659
+41791550903,Cheyenne Stauffer,"Grafstrasse 10
6999 Frauenfeld",1993-10-07,Europe/Stockholm,33:97:f0:65:60:bb,47,151.580115,CH,$509.41,Genf,2014-11-14T22:33:13,50.223991
+410764085066,Adriana Staub,"Schärerstrasse 5
1189 Stäfa",1995-01-30,Africa/Banjul,0f:b8:47:28:73:f8,4602604,114.921409,CH,"$4,889.58",Lausanne,1989-01-05T16:58:18,-80.213357
+41 766340019,Mirjam Bauer,"Sidlerstrasse 305
4634 Basel",1995-04-08,America/Whitehorse,09:f0:a7:5a:2d:2f,9516,-43.541738,CH,$759.98,Urdorf,1990-05-15T13:01:23,29.3412485
+410795594145,Lucienne Hess,"Eglistrasse 41
6268 Reinach",2005-06-23,Pacific/Kosrae,64:fd:64:c1:2d:29,244,-52.571336,CH,$47.91,Rheinfelden,1984-07-09T12:53:08,-38.6980135
+41(0)772330986,Curdin Friedli,"Schweizerstrasse 35
1581 Zofingen",1980-01-19,America/Managua,f2:57:97:7a:61:14,36010,29.232222,CH,"$33,790.60",Aarau,2023-05-09T09:46:35,70.7702495
+41 0786000748,Raoul Egli,"Kälinstrasse 10
9580 Crans-Montana",2018-04-28,Africa/Djibouti,ce:2e:e1:c1:3f:05,154871226,-53.230446,CH,$496.71,Vernier,1976-04-12T02:26:56,85.4255805
+410774356063,Kathleen Bosshard,"Vogtstrasse 56
4430 Kreuzlingen",2007-11-21,Asia/Jerusalem,3c:a3:3e:76:78:4c,332,-66.724988,CH,$11.30,La Tour-de-Peilz,2000-02-02T03:03:14,-40.5972565
+41 784111815,Lynn Iten,"Portmannstrasse 75
1397 Ittigen",2017-12-07,Europe/Sofia,51:37:ce:0b:48:1b,696746,-72.811366,CH,"$9,845.73",Pully,2003-01-04T02:38:56,48.2269915
+41 786513076,Sergio Stalder,"Braunstrasse 73
8236 Val-de-Ruz",2007-07-11,Europe/Athens,ee:37:b2:00:3c:18,6,112.343274,CH,"$2,904.88",Grenchen,1991-03-08T10:16:56,-41.5259965
+41790113376,Leonora Jost,"Thommenstrasse 34
3611 Maur",1983-10-01,Africa/Brazzaville,a5:46:7d:16:87:6e,6704,6.934959,CH,$77.75,Opfikon,1993-04-03T01:54:40,10.628599
0777663264,Yvette Thommen,"Christenstrasse 20
9098 Hinwil",1978-03-18,Africa/Djibouti,bc:4a:e3:64:cb:21,0,-169.611092,CH,"$62,873.93",Bulle,1994-07-03T04:01:45,-82.8421985
+41(0)784955924,Valentine Stalder,"Braunstrasse 77
6034 Wallisellen",1990-01-10,Asia/Aden,30:94:8a:a2:f1:ce,5024,-43.485694,CH,$0.93,Möhlin,1985-02-17T00:56:17,-48.464092
0794463449,Arne Thommen,"Gigerstrasse 12
9453 Wädenswil",1988-11-04,Africa/Khartoum,d2:7a:19:13:07:2d,3699,98.096991,CH,$601.43,Gland,1988-11-06T13:30:16,-62.3054915
0763193137,Slavica Thommen,"Bucherstrasse 323
9339 Pratteln",1979-10-04,Asia/Phnom_Penh,bb:20:bb:58:37:7b,97784,84.239662,CH,$60.86,Rheinfelden,2009-03-25T17:03:24,-24.429167
0760807221,Letizia Stadelmann,"Hoferstrasse 106
7088 Lyss",1989-09-27,Africa/Niamey,63:ca:2f:b4:b3:ac,4,166.842344,CH,"$62,077.30",Crans-Montana,1988-11-01T06:37:31,80.281422
+41 792017414,Ingrid Ziegler,"Mäderstrasse 72
1563 Crans-Montana",2008-12-21,Europe/Sofia,43:a4:66:fa:86:f7,14550,76.159611,CH,$4.11,Olten,1975-07-17T05:38:36,5.308229
0766824781,Rosario Scheidegger,"Stutzstrasse 11
1166 Möhlin",1997-02-02,America/Antigua,fe:72:99:07:ad:97,2,38.414769,CH,$0.71,Bernex,2021-11-13T22:50:20,-73.1338565
+41(0)760031310,Bettina Michel,"Amreinstrasse 34
7241 Bülach",2022-04-24,Africa/Gaborone,12:f0:66:5d:a8:a8,187158,-142.026089,CH,$532.21,Neuhausen,1987-09-05T07:28:08,20.336842
0761076701,Marcos Fankhauser,"Hessstrasse 646
6110 Davos",2015-04-03,America/St_Vincent,19:44:47:61:3f:a5,86,78.276229,CH,"$39,360.79",Binningen,2017-01-25T15:12:39,35.329636
+41 0793583691,Agnieszka Hunziker,"Sutterstrasse 80
5813 Uzwil",1985-05-01,Asia/Beirut,e8:84:30:78:89:eb,38484,-83.961793,CH,$627.76,Basel,2008-08-09T15:19:07,41.396048
0770793927,Antoine Furrer,"Gfellerstrasse 152
2432 Pratteln",1973-04-12,Africa/Douala,ef:a7:e7:26:5e:f6,222078,148.917629,CH,"$9,869.50",Gland,2021-12-19T14:37:56,14.171024
+41 0770691325,Isa Steiger,"Maierstrasse 94
2336 Biel/Bienne",2013-02-19,Asia/Kuwait,3c:e2:e0:98:0f:d7,9,120.538926,CH,$585.64,Spreitenbach,2015-10-30T14:00:51,-52.536251
+41 764365361,Mariangela Stocker,"Eggerstrasse 831
9453 Küsnacht",2004-10-16,Africa/Sao_Tome,21:67:ac:89:69:25,6885587,-63.477118,CH,$8.21,Amriswil,1980-11-29T19:43:38,40.5771875
+41786380020,Silvana Erni,"Brunstrasse 96
6590 Genf",1997-11-09,Africa/Douala,28:76:7f:f0:2e:47,31607158,4.580558,CH,$5.79,Horgen,1995-05-01T05:29:32,10.4589395
+41 760216810,Annalise Ritter,"Gasserstrasse 27
8698 Gossau",1987-02-25,America/St_Lucia,47:39:b2:77:4a:7f,7105,148.543353,CH,"$85,916.35",Burgdorf,1994-01-20T10:24:52,-65.731707
+41 795286005,Saskia Huber,"Friedlistrasse 59
3229 Zürich",2015-02-22,Europe/Monaco,71:21:d0:78:64:69,6,-50.112197,CH,$72.41,Zürich,1994-08-05T07:00:51,-72.847336
+410764380866,Mélissa Vogel,"Toblerstrasse 3
3384 Schlieren",2016-04-07,Asia/Brunei,e3:7d:0f:73:99:51,239540884,-1.794795,CH,"$23,245.67",Sursee,2010-07-19T07:01:52,49.554585
0796070594,Endrit Seiler,"Braunstrasse 12
8827 Maur",1989-02-01,Europe/Warsaw,b8:89:4a:8a:10:61,81,141.211728,CH,$35.25,Neuhausen,2008-01-30T00:43:03,-4.0772005
0771080185,Tony Koch,"Kunzstrasse 29
1914 Pully",2022-10-16,Asia/Saigon,5a:0b:21:cc:0e:bd,16065277,154.014354,CH,$7.08,Herisau,1976-09-15T03:46:20,71.3495165
+410762101935,Ljiljana Hermann,"Ackermannstrasse 388
4982 Birsfelden",1983-09-22,Europe/San_Marino,4e:6d:c3:2c:bf:7f,8,47.902674,CH,$9.16,Küssnacht,1973-07-19T00:27:58,68.6920295
+41 771836402,Björn Wyss,"Siegriststrasse 25
8629 Lutry",2018-12-04,Asia/Tehran,ad:28:1e:3a:27:12,83318118,51.497072,CH,"$60,125.46",Neuenburg,2001-11-19T12:48:48,-42.2390735
+41 772724458,Yann Bosshard,"Kohlerstrasse 32
8667 Küsnacht",2002-03-09,Europe/Helsinki,12:6a:3c:64:fb:17,3103708,120.721529,CH,$2.45,Hinwil,2020-04-10T00:45:30,36.5415435
+41794480842,Said Leu,"Baderstrasse 53
2464 Affoltern",1991-10-14,Africa/Dar_es_Salaam,d0:46:2e:c6:41:f2,23195,-57.049957,CH,"$6,764.65",Dietikon,2014-10-28T11:34:41,-60.482429
+41(0)782494835,Mentor Flückiger,"Schallerstrasse 4
9711 Brig-Glis",2003-10-07,Australia/Currie,3b:e3:cd:39:b2:24,926604,-152.772830,CH,$9.36,Freiburg,2002-01-13T09:39:06,-89.931502
+41 0786920288,Joao Baumgartner,"Toblerstrasse 28
6586 Basel",2007-09-20,America/Port_of_Spain,79:89:a2:17:19:4e,1936,15.431503,CH,$99.93,Suhr,1973-09-09T07:28:49,-17.047538
0770691688,Elisabetha Moser,"Scherrerstrasse 94
3656 Schlieren",1990-05-01,Pacific/Fiji,df:4b:09:50:cd:1c,79,170.144385,CH,$4.83,Einsiedeln,1979-08-21T09:54:47,-88.2629095
+41(0)794587882,Letizia Stettler,"Baumannstrasse 20
9773 La Tour-de-Peilz",1999-09-27,Asia/Taipei,ef:89:1c:8a:d8:2f,5585249,136.152349,CH,$33.39,Romanshorn,1980-03-03T10:30:14,-42.692187
0780213350,Ramon Isler,"Freystrasse 37
2148 Spreitenbach",2002-03-11,Asia/Tehran,ee:f4:fc:0f:2b:68,72831131,169.778360,CH,$597.13,Baden,1991-01-24T01:10:51,-13.263238
+410793551465,Fábio Roth,"Schenkstrasse 64
4228 Rüti",2020-03-05,Africa/Mbabane,c7:e7:47:e0:d9:87,20,-174.700757,CH,$15.91,Uster,1987-08-04T11:49:01,42.2482065
+41(0)782038000,Tiziano Bolliger,"Walderstrasse 48
3867 Grenchen",2010-03-05,Europe/Copenhagen,a5:52:ae:06:16:67,314045,-103.218909,CH,$513.34,Herisau,2022-08-20T21:50:36,-39.589011
+41(0)772806059,Giuliana Hunziker,"Bauerstrasse 7
6159 Villars-sur-Glâne",2005-09-30,Europe/Monaco,b2:97:57:c2:5e:7e,91804,34.089841,CH,"$85,017.59",Bassersdorf,2004-09-18T06:45:09,2.789363
+41(0)796906656,Mercedes Stucki,"Stuckistrasse 61
8304 Zug",1996-07-28,Asia/Amman,d8:f6:43:36:f2:85,7,63.336364,CH,"$2,773.91",Langenthal,1999-12-31T11:36:48,-49.236912
+41786734400,Lucien Amrein,"Wettsteinstrasse 4
3857 Thun",1999-05-13,Asia/Thimphu,13:21:b9:0e:4a:f2,9316587,127.483910,CH,$193.94,Küssnacht,1992-02-04T15:33:44,-8.9734765
0797631169,Ilaria Tobler,"Christenstrasse 4
8358 Horgen",1977-04-22,America/Panama,6b:78:9d:30:21:c1,187463156,-39.963587,CH,"$11,832.82",Uzwil,1990-05-10T16:28:00,-52.345712
0766492793,Fabio Stöckli,"Lüscherstrasse 982
2736 Oftringen",2017-08-26,Asia/Kabul,83:2f:11:b7:09:3f,453590,1.783644,CH,$730.92,Frauenfeld,2002-04-07T04:23:16,-89.7066995
0763685384,Arthur Kern,"Schwarzstrasse 32
6577 Schaffhausen",1975-01-29,America/Port_of_Spain,92:b8:78:a1:eb:d4,8,-53.177499,CH,$871.71,Morges,1977-05-15T18:22:23,12.631452
+41787505885,Johan Lüscher,"Frickstrasse 19
3276 Sitten",1979-12-15,Europe/Zurich,14:8d:e2:12:2e:7d,974465559,-114.618833,CH,$0.87,Weinfelden,1973-11-19T15:54:37,-44.9579435
0774796923,Tomas Jäggi,"Sigriststrasse 9
8531 Ostermundigen",1992-12-05,Africa/Algiers,ba:b4:2f:6d:95:d2,1001,-10.240278,CH,"$7,897.35",Lancy,1971-02-16T10:08:43,-17.3549785
+41792531156,Mohammed Steiner,"Rüeggstrasse 6
6629 Vevey",1993-06-03,Pacific/Tongatapu,2f:2d:c9:2b:5b:6e,3,-65.684578,CH,$4.69,Wallisellen,2000-01-18T14:52:41,33.164443
+410775413678,Jean-Marc Schweizer,"Bolligerstrasse 29
8971 Neuhausen",1988-12-27,Asia/Tbilisi,68:34:60:65:ce:64,2943837,82.036147,CH,"$6,124.07",Montreux,2006-08-02T03:32:02,-2.8900375
